
2024/ 5/21, 13:48:35 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/21, 14:49:13 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
70	0	0.000000	0.000000	11100110000101100100
71	0	0.000000	0.000000	11100110000101100100
72	0	0.000000	0.000000	11100110000101100100
73	0	0.000000	0.000000	11100110000101100100
74	0	0.000000	0.000000	11100110000101100100
75	0	0.000000	0.000000	11100110000101100100
76	0	0.000000	0.000000	11100110000101100100
77	0	0.000000	0.000000	11100110000101100100
78	0	0.000000	0.000000	11100110000101100100
79	0	0.000000	0.000000	11100110000101100100
80	0	0.000000	0.000000	11100110000101100100
81	0	0.000000	0.000000	11100110000101100100
82	0	0.000000	0.000000	11100110000101100100
83	0	0.000000	0.000000	11100110000101100100
84	0	0.000000	0.000000	11100110000101100100
85	0	0.000000	0.000000	11100110000101100100
86	0	0.000000	0.000000	11100110000101100100
87	0	0.000000	0.000000	11100110000101100100
88	0	0.000000	0.000000	11100110000101100100
89	0	0.000000	0.000000	11100110000101100100
90	0	0.000000	0.000000	11100110000101100100
91	0	0.000000	0.000000	11100110000101100100
92	0	0.000000	0.000000	11100110000101100100
93	0	0.000000	0.000000	11100110000101100100
94	0	0.000000	0.000000	11100110000101100100
95	0	0.000000	0.000000	11100110000101100100
96	0	0.000000	0.000000	11100110000101100100
97	0	0.000000	0.000000	11100110000101100100
98	0	0.000000	0.000000	11100110000101100100
99	0	0.000000	0.000000	11100110000101100100

2024/ 5/26, 16:40:54 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/26, 16:41:21 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/27, 19:51:56 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/27, 19:53:54 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/28, 18:55:31 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/28, 18:59: 5 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/29, 20:14:19 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	2	21.000000	5.250000	11100001010111000000
1	0	21.000000	15.750000	11100001010111000000
2	0	21.000000	18.375000	11100001010111000000
3	0	21.000000	21.000000	11100001010111000000
4	0	21.000000	13.125000	11100001010111000000
5	0	21.000000	15.750000	11100001010111000000
6	0	21.000000	13.125000	11100001010111000000
7	0	21.000000	21.000000	11100001010111000000
8	0	21.000000	13.125000	11100001010111000000
9	0	21.000000	15.750000	11100001010111000000
10	0	21.000000	13.125000	11100001010111000000
11	0	21.000000	15.750000	11100001010111000000
12	0	21.000000	15.750000	11100001010111000000
13	0	21.000000	21.000000	11100001010111000000
14	0	21.000000	13.125000	11100001010111000000
15	0	21.000000	15.750000	11100001010111000000
16	0	21.000000	18.375000	11100001010111000000
17	0	21.000000	18.375000	11100001010111000000
18	0	21.000000	13.125000	11100001010111000000
19	0	21.000000	10.500000	11100001010111000000
20	0	21.000000	18.375000	11100001010111000000
21	0	21.000000	18.375000	11100001010111000000
22	0	21.000000	10.500000	11100001010111000000
23	0	21.000000	21.000000	11100001010111000000
24	0	21.000000	15.750000	11100001010111000000
25	0	21.000000	21.000000	11100001010111000000
26	0	21.000000	21.000000	11100001010111000000
27	0	21.000000	10.500000	11100001010111000000
28	0	21.000000	15.750000	11100001010111000000
29	0	21.000000	15.750000	11100001010111000000
30	0	21.000000	10.500000	11100001010111000000
31	0	21.000000	15.750000	11100001010111000000
32	0	21.000000	21.000000	11100001010111000000
33	0	21.000000	18.375000	11100001010111000000
34	0	21.000000	7.875000	11100001010111000000
35	0	21.000000	21.000000	11100001010111000000
36	0	21.000000	15.750000	11100001010111000000
37	0	21.000000	13.125000	11100001010111000000
38	0	21.000000	13.125000	11100001010111000000
39	0	21.000000	15.750000	11100001010111000000
40	0	21.000000	18.375000	11100001010111000000
41	0	21.000000	18.375000	11100001010111000000
42	0	21.000000	21.000000	11100001010111000000
43	0	21.000000	15.750000	11100001010111000000
44	0	21.000000	13.125000	11100001010111000000
45	0	21.000000	13.125000	11100001010111000000
46	0	21.000000	10.500000	11100001010111000000
47	0	21.000000	10.500000	11100001010111000000
48	0	21.000000	15.750000	11100001010111000000
49	0	21.000000	10.500000	11100001010111000000
50	0	21.000000	15.750000	11100001010111000000
51	0	21.000000	18.375000	11100001010111000000
52	0	21.000000	15.750000	11100001010111000000
53	0	21.000000	18.375000	11100001010111000000
54	0	21.000000	18.375000	11100001010111000000
55	0	21.000000	15.750000	11100001010111000000
56	0	21.000000	18.375000	11100001010111000000
57	0	21.000000	18.375000	11100001010111000000
58	0	21.000000	15.750000	11100001010111000000
59	0	21.000000	13.125000	11100001010111000000
60	0	21.000000	15.750000	11100001010111000000
61	0	21.000000	21.000000	11100001010111000000
62	0	21.000000	10.500000	11100001010111000000
63	0	21.000000	13.125000	11100001010111000000
64	0	21.000000	7.875000	11100001010111000000
65	0	21.000000	15.750000	11100001010111000000
66	0	21.000000	18.375000	11100001010111000000
67	0	21.000000	18.375000	11100001010111000000
68	0	21.000000	15.750000	11100001010111000000
69	0	21.000000	15.750000	11100001010111000000
70	0	21.000000	18.375000	11100001010111000000
71	0	21.000000	18.375000	11100001010111000000
72	0	21.000000	13.125000	11100001010111000000
73	0	21.000000	18.375000	11100001010111000000
74	0	21.000000	13.125000	11100001010111000000
75	0	21.000000	15.750000	11100001010111000000
76	0	21.000000	15.750000	11100001010111000000
77	0	21.000000	18.375000	11100001010111000000
78	0	21.000000	18.375000	11100001010111000000
79	0	21.000000	18.375000	11100001010111000000
80	0	21.000000	7.875000	11100001010111000000
81	0	21.000000	10.500000	11100001010111000000
82	0	21.000000	15.750000	11100001010111000000
83	0	21.000000	15.750000	11100001010111000000
84	0	21.000000	7.875000	11100001010111000000
85	0	21.000000	18.375000	11100001010111000000
86	0	21.000000	13.125000	11100001010111000000
87	0	21.000000	15.750000	11100001010111000000
88	0	21.000000	18.375000	11100001010111000000
89	0	21.000000	13.125000	11100001010111000000
90	0	21.000000	18.375000	11100001010111000000
91	0	21.000000	18.375000	11100001010111000000
92	0	21.000000	15.750000	11100001010111000000
93	0	21.000000	15.750000	11100001010111000000
94	0	21.000000	10.500000	11100001010111000000
95	0	21.000000	21.000000	11100001010111000000
96	0	21.000000	18.375000	11100001010111000000
97	0	21.000000	15.750000	11100001010111000000
98	0	21.000000	18.375000	11100001010111000000
99	0	21.000000	18.375000	11100001010111000000

2024/ 5/29, 20:17:31 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	2	21.000000	13.125000	10111010000000111011
1	0	21.000000	10.500000	10111010000000111011
2	0	21.000000	13.125000	10111010000000111011
3	0	21.000000	15.750000	10111010000000111011
4	0	21.000000	13.125000	10111010000000111011
5	0	21.000000	13.125000	10111010000000111011
6	0	21.000000	18.375000	10111010000000111011
7	0	21.000000	21.000000	10111010000000111011
8	0	21.000000	21.000000	10111010000000111011
9	0	21.000000	15.750000	10111010000000111011
10	0	21.000000	15.750000	10111010000000111011
11	0	21.000000	18.375000	10111010000000111011
12	0	21.000000	18.375000	10111010000000111011
13	0	21.000000	21.000000	10111010000000111011
14	0	21.000000	15.750000	10111010000000111011
15	0	21.000000	7.875000	10111010000000111011
16	0	21.000000	21.000000	10111010000000111011
17	0	21.000000	13.125000	10111010000000111011
18	0	21.000000	7.875000	10111010000000111011
19	0	21.000000	15.750000	10111010000000111011
20	0	21.000000	15.750000	10111010000000111011
21	0	21.000000	13.125000	10111010000000111011
22	0	21.000000	21.000000	10111010000000111011
23	0	21.000000	18.375000	10111010000000111011
24	0	21.000000	18.375000	10111010000000111011
25	0	21.000000	10.500000	10111010000000111011
26	0	21.000000	18.375000	10111010000000111011
27	0	21.000000	15.750000	10111010000000111011
28	0	21.000000	13.125000	10111010000000111011
29	0	21.000000	21.000000	10111010000000111011
30	0	21.000000	13.125000	10111010000000111011
31	0	21.000000	7.875000	10111010000000111011
32	0	21.000000	13.125000	10111010000000111011
33	0	21.000000	10.500000	10111010000000111011
34	0	21.000000	15.750000	10111010000000111011
35	0	21.000000	15.750000	10111010000000111011
36	0	21.000000	18.375000	10111010000000111011
37	0	21.000000	10.500000	10111010000000111011
38	0	21.000000	18.375000	10111010000000111011
39	0	21.000000	18.375000	10111010000000111011
40	0	21.000000	18.375000	10111010000000111011
41	0	21.000000	15.750000	10111010000000111011
42	0	21.000000	15.750000	10111010000000111011
43	0	21.000000	13.125000	10111010000000111011
44	0	21.000000	15.750000	10111010000000111011
45	0	21.000000	18.375000	10111010000000111011
46	0	21.000000	10.500000	10111010000000111011
47	0	21.000000	15.750000	10111010000000111011
48	0	21.000000	13.125000	10111010000000111011
49	0	21.000000	13.125000	10111010000000111011
50	0	21.000000	15.750000	10111010000000111011
51	0	21.000000	15.750000	10111010000000111011
52	0	21.000000	13.125000	10111010000000111011
53	0	21.000000	15.750000	10111010000000111011
54	0	21.000000	18.375000	10111010000000111011
55	0	21.000000	10.500000	10111010000000111011
56	0	21.000000	13.125000	10111010000000111011
57	0	21.000000	21.000000	10111010000000111011
58	0	21.000000	18.375000	10111010000000111011
59	0	21.000000	10.500000	10111010000000111011
60	0	21.000000	13.125000	10111010000000111011
61	0	21.000000	13.125000	10111010000000111011
62	0	21.000000	15.750000	10111010000000111011
63	0	21.000000	15.750000	10111010000000111011
64	0	21.000000	15.750000	10111010000000111011
65	0	21.000000	15.750000	10111010000000111011
66	0	21.000000	15.750000	10111010000000111011
67	0	21.000000	15.750000	10111010000000111011
68	0	21.000000	15.750000	10111010000000111011
69	0	21.000000	13.125000	10111010000000111011
70	0	21.000000	18.375000	10111010000000111011
71	0	21.000000	21.000000	10111010000000111011
72	0	21.000000	13.125000	10111010000000111011
73	0	21.000000	15.750000	10111010000000111011
74	0	21.000000	18.375000	10111010000000111011
75	0	21.000000	15.750000	10111010000000111011
76	0	21.000000	21.000000	10111010000000111011
77	0	21.000000	15.750000	10111010000000111011
78	0	21.000000	13.125000	10111010000000111011
79	0	21.000000	18.375000	10111010000000111011
80	0	21.000000	21.000000	10111010000000111011
81	0	21.000000	18.375000	10111010000000111011
82	0	21.000000	15.750000	10111010000000111011
83	0	21.000000	18.375000	10111010000000111011
84	0	21.000000	15.750000	10111010000000111011
85	0	21.000000	15.750000	10111010000000111011
86	0	21.000000	13.125000	10111010000000111011
87	0	21.000000	15.750000	10111010000000111011
88	0	21.000000	15.750000	10111010000000111011
89	0	21.000000	10.500000	10111010000000111011
90	0	21.000000	15.750000	10111010000000111011
91	0	21.000000	18.375000	10111010000000111011
92	0	21.000000	18.375000	10111010000000111011
93	0	21.000000	21.000000	10111010000000111011
94	0	21.000000	21.000000	10111010000000111011
95	0	21.000000	18.375000	10111010000000111011
96	0	21.000000	10.500000	10111010000000111011
97	0	21.000000	18.375000	10111010000000111011
98	0	21.000000	10.500000	10111010000000111011
99	0	21.000000	18.375000	10111010000000111011

2024/ 5/30, 15:51:56 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	7	21.000000	2.625000	11011100010010011101
1	0	21.000000	13.125000	11011100010010011101
2	0	21.000000	15.750000	11011100010010011101
3	0	21.000000	13.125000	11011100010010011101
4	0	21.000000	18.375000	11011100010010011101
5	0	21.000000	15.750000	11011100010010011101
6	0	21.000000	13.125000	11011100010010011101
7	0	21.000000	15.750000	11011100010010011101
8	0	21.000000	13.125000	11011100010010011101
9	0	21.000000	18.375000	11011100010010011101
10	0	21.000000	15.750000	11011100010010011101
11	0	21.000000	10.500000	11011100010010011101
12	0	21.000000	18.375000	11011100010010011101
13	0	21.000000	10.500000	11011100010010011101
14	0	21.000000	15.750000	11011100010010011101
15	0	21.000000	15.750000	11011100010010011101
16	0	21.000000	7.875000	11011100010010011101
17	0	21.000000	18.375000	11011100010010011101
18	0	21.000000	21.000000	11011100010010011101
19	0	21.000000	10.500000	11011100010010011101
20	0	21.000000	10.500000	11011100010010011101
21	0	21.000000	7.875000	11011100010010011101
22	0	21.000000	15.750000	11011100010010011101
23	0	21.000000	7.875000	11011100010010011101
24	0	21.000000	13.125000	11011100010010011101
25	0	21.000000	15.750000	11011100010010011101
26	0	21.000000	10.500000	11011100010010011101
27	0	21.000000	13.125000	11011100010010011101
28	0	21.000000	15.750000	11011100010010011101
29	0	21.000000	18.375000	11011100010010011101
30	0	21.000000	10.500000	11011100010010011101
31	0	21.000000	21.000000	11011100010010011101
32	0	21.000000	10.500000	11011100010010011101
33	0	21.000000	13.125000	11011100010010011101
34	0	21.000000	18.375000	11011100010010011101
35	0	21.000000	13.125000	11011100010010011101
36	0	21.000000	15.750000	11011100010010011101
37	0	21.000000	10.500000	11011100010010011101
38	0	21.000000	18.375000	11011100010010011101
39	0	21.000000	13.125000	11011100010010011101
40	0	21.000000	13.125000	11011100010010011101
41	0	21.000000	18.375000	11011100010010011101
42	0	21.000000	15.750000	11011100010010011101
43	0	21.000000	18.375000	11011100010010011101
44	0	21.000000	13.125000	11011100010010011101
45	0	21.000000	18.375000	11011100010010011101
46	0	21.000000	15.750000	11011100010010011101
47	0	21.000000	13.125000	11011100010010011101
48	0	21.000000	15.750000	11011100010010011101
49	0	21.000000	15.750000	11011100010010011101
50	0	21.000000	13.125000	11011100010010011101
51	0	21.000000	15.750000	11011100010010011101
52	0	21.000000	15.750000	11011100010010011101
53	0	21.000000	13.125000	11011100010010011101
54	0	21.000000	13.125000	11011100010010011101
55	0	21.000000	15.750000	11011100010010011101
56	0	21.000000	13.125000	11011100010010011101
57	0	21.000000	10.500000	11011100010010011101
58	0	21.000000	10.500000	11011100010010011101
59	0	21.000000	13.125000	11011100010010011101
60	0	21.000000	21.000000	11011100010010011101
61	0	21.000000	21.000000	11011100010010011101
62	0	21.000000	15.750000	11011100010010011101
63	0	21.000000	13.125000	11011100010010011101
64	0	21.000000	18.375000	11011100010010011101
65	0	21.000000	13.125000	11011100010010011101
66	0	21.000000	13.125000	11011100010010011101
67	0	21.000000	15.750000	11011100010010011101
68	0	21.000000	15.750000	11011100010010011101
69	0	21.000000	13.125000	11011100010010011101
70	0	21.000000	13.125000	11011100010010011101
71	0	21.000000	13.125000	11011100010010011101
72	0	21.000000	15.750000	11011100010010011101
73	0	21.000000	21.000000	11011100010010011101
74	0	21.000000	15.750000	11011100010010011101
75	0	21.000000	18.375000	11011100010010011101
76	0	21.000000	18.375000	11011100010010011101
77	0	21.000000	15.750000	11011100010010011101
78	0	21.000000	18.375000	11011100010010011101
79	0	21.000000	10.500000	11011100010010011101
80	0	21.000000	18.375000	11011100010010011101
81	0	21.000000	15.750000	11011100010010011101
82	0	21.000000	21.000000	11011100010010011101
83	0	21.000000	18.375000	11011100010010011101
84	0	21.000000	15.750000	11011100010010011101
85	0	21.000000	15.750000	11011100010010011101
86	0	21.000000	7.875000	11011100010010011101
87	0	21.000000	18.375000	11011100010010011101
88	0	21.000000	18.375000	11011100010010011101
89	0	21.000000	15.750000	11011100010010011101
90	0	21.000000	13.125000	11011100010010011101
91	0	21.000000	18.375000	11011100010010011101
92	0	21.000000	15.750000	11011100010010011101
93	0	21.000000	15.750000	11011100010010011101
94	0	21.000000	18.375000	11011100010010011101
95	0	21.000000	21.000000	11011100010010011101
96	0	21.000000	18.375000	11011100010010011101
97	0	21.000000	13.125000	11011100010010011101
98	0	21.000000	18.375000	11011100010010011101
99	0	21.000000	10.500000	11011100010010011101

2024/ 5/30, 15:53:49 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 15:53:59 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 15:54:23 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 15:59:53 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	5	21.000000	5.250000	11000111100001001010
1	0	21.000000	18.375000	11000111100001001010
2	0	21.000000	18.375000	11000111100001001010
3	0	21.000000	13.125000	11000111100001001010
4	0	21.000000	10.500000	11000111100001001010
5	0	21.000000	18.375000	11000111100001001010
6	0	21.000000	18.375000	11000111100001001010
7	0	21.000000	13.125000	11000111100001001010
8	0	21.000000	21.000000	11000111100001001010
9	0	21.000000	13.125000	11000111100001001010
10	0	21.000000	15.750000	11000111100001001010
11	0	21.000000	21.000000	11000111100001001010
12	0	21.000000	18.375000	11000111100001001010
13	0	21.000000	13.125000	11000111100001001010
14	0	21.000000	13.125000	11000111100001001010
15	0	21.000000	13.125000	11000111100001001010
16	0	21.000000	13.125000	11000111100001001010
17	0	21.000000	15.750000	11000111100001001010
18	0	21.000000	15.750000	11000111100001001010
19	0	21.000000	10.500000	11000111100001001010
20	0	21.000000	13.125000	11000111100001001010
21	0	21.000000	13.125000	11000111100001001010
22	0	21.000000	13.125000	11000111100001001010
23	0	21.000000	13.125000	11000111100001001010
24	0	21.000000	18.375000	11000111100001001010
25	0	21.000000	21.000000	11000111100001001010
26	0	21.000000	18.375000	11000111100001001010
27	0	21.000000	21.000000	11000111100001001010
28	0	21.000000	15.750000	11000111100001001010
29	0	21.000000	15.750000	11000111100001001010
30	0	21.000000	18.375000	11000111100001001010
31	0	21.000000	13.125000	11000111100001001010
32	0	21.000000	7.875000	11000111100001001010
33	0	21.000000	21.000000	11000111100001001010
34	0	21.000000	21.000000	11000111100001001010
35	0	21.000000	15.750000	11000111100001001010
36	0	21.000000	15.750000	11000111100001001010
37	0	21.000000	13.125000	11000111100001001010
38	0	21.000000	13.125000	11000111100001001010
39	0	21.000000	15.750000	11000111100001001010
40	0	21.000000	13.125000	11000111100001001010
41	0	21.000000	15.750000	11000111100001001010
42	0	21.000000	15.750000	11000111100001001010
43	0	21.000000	18.375000	11000111100001001010
44	0	21.000000	21.000000	11000111100001001010
45	0	21.000000	13.125000	11000111100001001010
46	0	21.000000	18.375000	11000111100001001010
47	0	21.000000	13.125000	11000111100001001010
48	0	21.000000	18.375000	11000111100001001010
49	0	21.000000	18.375000	11000111100001001010
50	0	21.000000	21.000000	11000111100001001010
51	0	21.000000	15.750000	11000111100001001010
52	0	21.000000	18.375000	11000111100001001010
53	0	21.000000	10.500000	11000111100001001010
54	0	21.000000	15.750000	11000111100001001010
55	0	21.000000	13.125000	11000111100001001010
56	0	21.000000	15.750000	11000111100001001010
57	0	21.000000	5.250000	11000111100001001010
58	0	21.000000	15.750000	11000111100001001010
59	0	21.000000	21.000000	11000111100001001010
60	0	21.000000	7.875000	11000111100001001010
61	0	21.000000	18.375000	11000111100001001010
62	0	21.000000	13.125000	11000111100001001010
63	0	21.000000	15.750000	11000111100001001010
64	0	21.000000	15.750000	11000111100001001010
65	0	21.000000	18.375000	11000111100001001010
66	0	21.000000	13.125000	11000111100001001010
67	0	21.000000	15.750000	11000111100001001010
68	0	21.000000	15.750000	11000111100001001010
69	0	21.000000	13.125000	11000111100001001010
70	0	21.000000	18.375000	11000111100001001010
71	0	21.000000	15.750000	11000111100001001010
72	0	21.000000	13.125000	11000111100001001010
73	0	21.000000	15.750000	11000111100001001010
74	0	21.000000	13.125000	11000111100001001010
75	0	21.000000	18.375000	11000111100001001010
76	0	21.000000	18.375000	11000111100001001010
77	0	21.000000	15.750000	11000111100001001010
78	0	21.000000	18.375000	11000111100001001010
79	0	21.000000	18.375000	11000111100001001010
80	0	21.000000	18.375000	11000111100001001010
81	0	21.000000	15.750000	11000111100001001010
82	0	21.000000	10.500000	11000111100001001010
83	0	21.000000	13.125000	11000111100001001010
84	0	21.000000	21.000000	11000111100001001010
85	0	21.000000	18.375000	11000111100001001010
86	0	21.000000	13.125000	11000111100001001010
87	0	21.000000	13.125000	11000111100001001010
88	0	21.000000	15.750000	11000111100001001010
89	0	21.000000	15.750000	11000111100001001010
90	0	21.000000	13.125000	11000111100001001010
91	0	21.000000	15.750000	11000111100001001010
92	0	21.000000	15.750000	11000111100001001010
93	0	21.000000	15.750000	11000111100001001010
94	0	21.000000	21.000000	11000111100001001010
95	0	21.000000	15.750000	11000111100001001010
96	0	21.000000	15.750000	11000111100001001010
97	0	21.000000	15.750000	11000111100001001010
98	0	21.000000	15.750000	11000111100001001010
99	0	21.000000	13.125000	11000111100001001010

2024/ 5/30, 16:19:33 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 16:20:11 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 16:20:28 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 16:21:21 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 16:26:32 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 16:36:59 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 16:37: 8 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	2	21.000000	5.250000	10001011000011011100
1	0	21.000000	13.125000	10001011000011011100
2	0	21.000000	10.500000	10001011000011011100
3	0	21.000000	18.375000	10001011000011011100
4	0	21.000000	18.375000	10001011000011011100
5	0	21.000000	13.125000	10001011000011011100
6	0	21.000000	15.750000	10001011000011011100
7	0	21.000000	18.375000	10001011000011011100
8	0	21.000000	18.375000	10001011000011011100
9	0	21.000000	10.500000	10001011000011011100
10	0	21.000000	18.375000	10001011000011011100
11	0	21.000000	21.000000	10001011000011011100
12	0	21.000000	10.500000	10001011000011011100
13	0	21.000000	18.375000	10001011000011011100
14	0	21.000000	13.125000	10001011000011011100
15	0	21.000000	15.750000	10001011000011011100
16	0	21.000000	7.875000	10001011000011011100
17	0	21.000000	10.500000	10001011000011011100
18	0	21.000000	15.750000	10001011000011011100
19	0	21.000000	10.500000	10001011000011011100
20	0	21.000000	18.375000	10001011000011011100
21	0	21.000000	13.125000	10001011000011011100
22	0	21.000000	13.125000	10001011000011011100
23	0	21.000000	15.750000	10001011000011011100
24	0	21.000000	18.375000	10001011000011011100
25	0	21.000000	15.750000	10001011000011011100
26	0	21.000000	13.125000	10001011000011011100
27	0	21.000000	18.375000	10001011000011011100
28	0	21.000000	21.000000	10001011000011011100
29	0	21.000000	15.750000	10001011000011011100
30	0	21.000000	13.125000	10001011000011011100
31	0	21.000000	13.125000	10001011000011011100
32	0	21.000000	21.000000	10001011000011011100
33	0	21.000000	15.750000	10001011000011011100
34	0	21.000000	21.000000	10001011000011011100
35	0	21.000000	15.750000	10001011000011011100
36	0	21.000000	15.750000	10001011000011011100
37	0	21.000000	18.375000	10001011000011011100
38	0	21.000000	13.125000	10001011000011011100
39	0	21.000000	18.375000	10001011000011011100
40	0	21.000000	13.125000	10001011000011011100
41	0	21.000000	13.125000	10001011000011011100
42	0	21.000000	15.750000	10001011000011011100
43	0	21.000000	15.750000	10001011000011011100
44	0	21.000000	18.375000	10001011000011011100
45	0	21.000000	18.375000	10001011000011011100
46	0	21.000000	13.125000	10001011000011011100
47	0	21.000000	15.750000	10001011000011011100
48	0	21.000000	13.125000	10001011000011011100
49	0	21.000000	15.750000	10001011000011011100
50	0	21.000000	13.125000	10001011000011011100
51	0	21.000000	10.500000	10001011000011011100
52	0	21.000000	15.750000	10001011000011011100
53	0	21.000000	15.750000	10001011000011011100
54	0	21.000000	18.375000	10001011000011011100
55	0	21.000000	21.000000	10001011000011011100
56	0	21.000000	10.500000	10001011000011011100
57	0	21.000000	18.375000	10001011000011011100
58	0	21.000000	13.125000	10001011000011011100
59	0	21.000000	18.375000	10001011000011011100
60	0	21.000000	18.375000	10001011000011011100
61	0	21.000000	10.500000	10001011000011011100
62	0	21.000000	15.750000	10001011000011011100
63	0	21.000000	13.125000	10001011000011011100
64	0	21.000000	15.750000	10001011000011011100
65	0	21.000000	10.500000	10001011000011011100
66	0	21.000000	15.750000	10001011000011011100
67	0	21.000000	18.375000	10001011000011011100
68	0	21.000000	13.125000	10001011000011011100
69	0	21.000000	15.750000	10001011000011011100
70	0	21.000000	13.125000	10001011000011011100
71	0	21.000000	10.500000	10001011000011011100
72	0	21.000000	15.750000	10001011000011011100
73	0	21.000000	13.125000	10001011000011011100
74	0	21.000000	13.125000	10001011000011011100
75	0	21.000000	15.750000	10001011000011011100
76	0	21.000000	21.000000	10001011000011011100
77	0	21.000000	15.750000	10001011000011011100
78	0	21.000000	13.125000	10001011000011011100
79	0	21.000000	15.750000	10001011000011011100
80	0	21.000000	15.750000	10001011000011011100
81	0	21.000000	21.000000	10001011000011011100
82	0	21.000000	15.750000	10001011000011011100
83	0	21.000000	13.125000	10001011000011011100
84	0	21.000000	15.750000	10001011000011011100
85	0	21.000000	10.500000	10001011000011011100
86	0	21.000000	18.375000	10001011000011011100
87	0	21.000000	15.750000	10001011000011011100
88	0	21.000000	15.750000	10001011000011011100
89	0	21.000000	13.125000	10001011000011011100
90	0	21.000000	15.750000	10001011000011011100
91	0	21.000000	15.750000	10001011000011011100
92	0	21.000000	18.375000	10001011000011011100
93	0	21.000000	18.375000	10001011000011011100
94	0	21.000000	18.375000	10001011000011011100
95	0	21.000000	18.375000	10001011000011011100
96	0	21.000000	13.125000	10001011000011011100
97	0	21.000000	15.750000	10001011000011011100
98	0	21.000000	15.750000	10001011000011011100
99	0	21.000000	13.125000	10001011000011011100

2024/ 5/30, 16:40:39 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	0	21.000000	13.125000	11110000010111010101
1	0	21.000000	18.375000	11110000010111010101
2	0	21.000000	13.125000	11110000010111010101
3	0	21.000000	18.375000	11110000010111010101
4	0	21.000000	15.750000	11110000010111010101
5	0	21.000000	18.375000	11110000010111010101
6	0	21.000000	18.375000	11110000010111010101
7	0	21.000000	13.125000	11110000010111010101
8	0	21.000000	13.125000	11110000010111010101
9	0	21.000000	15.750000	11110000010111010101
10	0	21.000000	15.750000	11110000010111010101
11	0	21.000000	13.125000	11110000010111010101
12	0	21.000000	13.125000	11110000010111010101
13	0	21.000000	13.125000	11110000010111010101
14	0	21.000000	10.500000	11110000010111010101
15	0	21.000000	13.125000	11110000010111010101
16	0	21.000000	7.875000	11110000010111010101
17	0	21.000000	18.375000	11110000010111010101
18	0	21.000000	7.875000	11110000010111010101
19	0	21.000000	15.750000	11110000010111010101
20	0	21.000000	10.500000	11110000010111010101
21	0	21.000000	13.125000	11110000010111010101
22	0	21.000000	13.125000	11110000010111010101
23	0	21.000000	18.375000	11110000010111010101
24	0	21.000000	18.375000	11110000010111010101
25	0	21.000000	13.125000	11110000010111010101
26	0	21.000000	10.500000	11110000010111010101
27	0	21.000000	13.125000	11110000010111010101
28	0	21.000000	10.500000	11110000010111010101
29	0	21.000000	15.750000	11110000010111010101
30	0	21.000000	10.500000	11110000010111010101
31	0	21.000000	18.375000	11110000010111010101
32	0	21.000000	13.125000	11110000010111010101
33	0	21.000000	18.375000	11110000010111010101
34	0	21.000000	7.875000	11110000010111010101
35	0	21.000000	13.125000	11110000010111010101
36	0	21.000000	21.000000	11110000010111010101
37	0	21.000000	13.125000	11110000010111010101
38	0	21.000000	18.375000	11110000010111010101
39	0	21.000000	18.375000	11110000010111010101
40	0	21.000000	13.125000	11110000010111010101
41	0	21.000000	18.375000	11110000010111010101
42	0	21.000000	7.875000	11110000010111010101
43	0	21.000000	18.375000	11110000010111010101
44	0	21.000000	13.125000	11110000010111010101
45	0	21.000000	18.375000	11110000010111010101
46	0	21.000000	18.375000	11110000010111010101
47	0	21.000000	18.375000	11110000010111010101
